GEOID,violent_per_1000,property_per_1000,crime_low_60
06037113427,38.192501398992725,45.32736429770566,False
06037226702,30.930406585183338,95.53504614617111,False
06037800338,0.0,0.0,True
06037143402,18.65284974093264,84.97409326424871,False
06037141305,28.257456828885402,114.03902220228751,False
06037128703,13.74670956420006,57.326703714536414,False
06037800205,0.0,0.0,True
06037406000,0.0,0.0,True
06037297002,11.862215801079765,30.111778571971712,False
06037297001,9.230769230769232,31.384615384615387,False
06037403326,0.0,0.0,True
06037405701,0.0,0.0,True
06037670604,0.0,0.0,True
06037403305,0.0,0.0,True
06037670603,0.0,0.0,True
06037405800,0.0,0.0,True
06037480202,0.0,0.0,True
06037577605,0.0,0.0,True
06037901007,0.0,0.0,True
06037901101,0.0,0.0,True
06037901102,0.0,0.0,True
06037276601,12.447120078099578,61.99153921249594,False
06037277000,4.583521955636034,50.41874151199638,False
06037480102,0.0,0.0,True
06037404501,0.0,0.0,True
06037480012,0.0,0.0,True
06037480002,0.0,0.0,True
06037431200,0.0,0.0,True
06037431800,0.0,0.0,True
06037431300,0.0,0.0,True
06037430802,0.0,0.0,True
06037920040,0.0,0.0,True
06037431100,0.0,0.0,True
06037800101,0.0,0.0,True
06037430724,0.0,0.0,True
06037430902,0.0,0.0,True
06037800328,0.0,0.0,True
06037670500,0.0,0.0,True
06037670701,3.3055249488430665,6.453643947741225,True
06037700200,0.0,0.0,True
06037700300,0.7121661721068249,1.0682492581602374,True
06037920030,0.0,0.0,True
06037271600,5.038253405486098,40.67923119985072,False
06037400209,0.0,0.0,True
06037577606,0.0,0.0,True
06037900901,0.0,0.0,True
06037900902,0.0,0.0,True
06037135116,108.84955752212389,772.5663716814158,False
06037137202,21.599999999999998,41.99999999999999,False
06037276606,2.479082739386427,21.691973969631235,True
06037269908,13.319126265316994,65.53010122535962,False
06037206303,188.01201529219006,131.89513926815945,False
06037267503,14.773914341143115,57.30487986867632,False
06037267406,22.4527980949141,70.93043034529683,False
06037206053,46.98795180722892,57.17415115005476,False
06037670417,0.0,0.0,True
06037670101,0.0,0.27798369162342473,True
06037670418,0.0,0.0,True
06037578000,0.0,0.0,True
06037571202,0.0,0.0,True
06037555107,0.0,0.0,True
06037480101,0.0,0.0,True
06037555105,0.0,0.0,True
06037650606,0.0,0.0,True
06037292002,8.214958069484853,25.158309087797363,True
06037570703,0.0,0.0,True
06037650801,0.0,0.0,True
06037461300,0.0,0.0,True
06037620703,0.0,0.0,True
06037620704,0.0,0.0,True
06037570503,0.0,0.0,True
06037570306,0.0,0.0,True
06037543203,0.0,0.0,True
06037620801,0.0,0.0,True
06037620802,0.0,0.0,True
06037604102,0.0,0.0,True
06037901300,0.0,0.0,True
06037570305,0.0,0.0,True
06037621005,0.0,0.0,True
06037570504,0.0,0.0,True
06037604101,0.0,0.0,True
06037920028,0.0,0.0,True
06037920035,0.0,0.0,True
06037670102,0.0,0.0,True
06037543704,0.0,0.0,True
06037543605,0.0,0.0,True
06037573101,0.0,0.0,True
06037573102,0.0,0.0,True
06037543705,0.0,0.0,True
06037577700,0.0,0.0,True
06037543607,0.0,0.0,True
06037141306,13.765773281885492,68.82886640942746,False
06037128704,46.0772104607721,288.0863428808634,False
06037301901,0.0,0.0,True
06037139506,22.84098324994562,44.3767674570372,False
06037650904,0.0,0.0,True
06037571201,0.0,0.0,True
06037293204,12.430939226519337,19.423342541436465,False
06037555106,0.0,0.0,True
06037603007,0.0,0.0,True
06037602202,0.0,0.0,True
06037275313,18.2591054004444,74.48555695101922,False
06037297501,9.003376266099789,19.882455920970365,False
06037297502,26.70278637770898,27.089783281733748,False
06037261104,10.165184243964422,43.83735705209657,False
06037543606,0.0,0.0,True
06037293206,19.027484143763214,21.63909961447581,False
06037650903,0.0,0.0,True
06037577900,0.0,0.0,True
06037543803,0.0,0.0,True
06037293203,27.532407938510957,29.59733853389928,False
